"min.date","max.date","scenario","model_name","temporalDriverUncertainty","spatialDriverUncertainty","rank.name","species","fcast_type","model_id"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","nitrospira","Taxonomic","cycl_only_nitrospira_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","nitrospira","Taxonomic","env_cov_nitrospira_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","nitrospira","Taxonomic","env_cycl_nitrospira_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"genus_bac","puia","Taxonomic","cycl_only_puia_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cov_puia_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cycl_puia_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"genus_bac","puia","Taxonomic","cycl_only_puia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cov_puia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cycl_puia_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","puia","Taxonomic","cycl_only_puia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cov_puia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cycl_puia_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"genus_bac","puia","Taxonomic","cycl_only_puia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cov_puia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cycl_puia_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","puia","Taxonomic","cycl_only_puia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cov_puia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cycl_puia_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","puia","Taxonomic","cycl_only_puia_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cov_puia_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","puia","Taxonomic","env_cycl_puia_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"genus_bac","rb41","Taxonomic","cycl_only_rb41_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cov_rb41_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cycl_rb41_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"genus_bac","rb41","Taxonomic","cycl_only_rb41_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cov_rb41_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cycl_rb41_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","rb41","Taxonomic","cycl_only_rb41_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cov_rb41_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cycl_rb41_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"genus_bac","rb41","Taxonomic","cycl_only_rb41_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cov_rb41_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cycl_rb41_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","rb41","Taxonomic","cycl_only_rb41_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cov_rb41_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cycl_rb41_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","rb41","Taxonomic","cycl_only_rb41_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cov_rb41_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","rb41","Taxonomic","env_cycl_rb41_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","cycl_only_reyranella_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cov_reyranella_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cycl_reyranella_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","cycl_only_reyranella_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cov_reyranella_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cycl_reyranella_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","cycl_only_reyranella_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cov_reyranella_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cycl_reyranella_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","cycl_only_reyranella_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cov_reyranella_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cycl_reyranella_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","cycl_only_reyranella_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cov_reyranella_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cycl_reyranella_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","cycl_only_reyranella_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cov_reyranella_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","reyranella","Taxonomic","env_cycl_reyranella_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","cycl_only_rhodoplanes_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cov_rhodoplanes_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cycl_rhodoplanes_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","cycl_only_rhodoplanes_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cov_rhodoplanes_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cycl_rhodoplanes_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","cycl_only_rhodoplanes_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cov_rhodoplanes_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cycl_rhodoplanes_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","cycl_only_rhodoplanes_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cov_rhodoplanes_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cycl_rhodoplanes_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","cycl_only_rhodoplanes_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cov_rhodoplanes_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cycl_rhodoplanes_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","cycl_only_rhodoplanes_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cov_rhodoplanes_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","rhodoplanes","Taxonomic","env_cycl_rhodoplanes_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","cycl_only_streptococcus_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cov_streptococcus_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cycl_streptococcus_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","cycl_only_streptococcus_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cov_streptococcus_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cycl_streptococcus_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","cycl_only_streptococcus_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cov_streptococcus_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cycl_streptococcus_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","cycl_only_streptococcus_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cov_streptococcus_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cycl_streptococcus_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","cycl_only_streptococcus_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cov_streptococcus_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cycl_streptococcus_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","cycl_only_streptococcus_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cov_streptococcus_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","streptococcus","Taxonomic","env_cycl_streptococcus_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","cycl_only_streptomyces_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cov_streptomyces_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cycl_streptomyces_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","cycl_only_streptomyces_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cov_streptomyces_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cycl_streptomyces_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","cycl_only_streptomyces_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cov_streptomyces_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cycl_streptomyces_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","cycl_only_streptomyces_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cov_streptomyces_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cycl_streptomyces_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","cycl_only_streptomyces_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cov_streptomyces_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cycl_streptomyces_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","cycl_only_streptomyces_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cov_streptomyces_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"genus_bac","streptomyces","Taxonomic","env_cycl_streptomyces_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","cycl_only_ascomycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cov_ascomycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cycl_ascomycota_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","cycl_only_ascomycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cov_ascomycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cycl_ascomycota_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","cycl_only_ascomycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cov_ascomycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cycl_ascomycota_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","cycl_only_ascomycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cov_ascomycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cycl_ascomycota_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","cycl_only_ascomycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cov_ascomycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cycl_ascomycota_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","cycl_only_ascomycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cov_ascomycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"phylum_fun","ascomycota","Taxonomic","env_cycl_ascomycota_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","cycl_only_basidiomycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cov_basidiomycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cycl_basidiomycota_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","cycl_only_basidiomycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cov_basidiomycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cycl_basidiomycota_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","cycl_only_basidiomycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cov_basidiomycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cycl_basidiomycota_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","cycl_only_basidiomycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cov_basidiomycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cycl_basidiomycota_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","cycl_only_basidiomycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cov_basidiomycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cycl_basidiomycota_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","cycl_only_basidiomycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cov_basidiomycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"phylum_fun","basidiomycota","Taxonomic","env_cycl_basidiomycota_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","cycl_only_chytridiomycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cov_chytridiomycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cycl_chytridiomycota_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","cycl_only_chytridiomycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cov_chytridiomycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cycl_chytridiomycota_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","cycl_only_chytridiomycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cov_chytridiomycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cycl_chytridiomycota_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","cycl_only_chytridiomycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cov_chytridiomycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cycl_chytridiomycota_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","cycl_only_chytridiomycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cov_chytridiomycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cycl_chytridiomycota_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","cycl_only_chytridiomycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cov_chytridiomycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"phylum_fun","chytridiomycota","Taxonomic","env_cycl_chytridiomycota_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","cycl_only_glomeromycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cov_glomeromycota_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cycl_glomeromycota_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","cycl_only_glomeromycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cov_glomeromycota_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cycl_glomeromycota_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","cycl_only_glomeromycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cov_glomeromycota_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cycl_glomeromycota_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","cycl_only_glomeromycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cov_glomeromycota_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cycl_glomeromycota_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","cycl_only_glomeromycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cov_glomeromycota_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cycl_glomeromycota_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","cycl_only_glomeromycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cov_glomeromycota_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"phylum_fun","glomeromycota","Taxonomic","env_cycl_glomeromycota_20151101_20200101"
